# Fiwo Root Dictionary — 1493 entries
# GENERATED from Canon/lexicon.json by Tools/build.py — do not edit by hand
#
# One entry per line, pipe-delimited, grouped by part of speech:
#   word | tier | English key | definition
#
# The English in column 3 is a LOOKUP KEY, not a translation. Fiwo roots do not map
# one-to-one onto English words — the definition in column 4 is the actual meaning, and it is often
# narrower, wider, or differently cut than the English key suggests.
# Read the definition before using a word. If no definition covers the concept you
# want, say so and build a Rule 36 compound; never stretch a key to fit.

=== Grammar — 88 entries ===
-a | tier 0 · grammar core | Biological Noun Derivation | Derives a biological noun, such as a living organism, plant, animal, or body part.
dadukru | tier 2 · extended | Specialty / Field | A specialized field of study or expertise.
dahu | tier 3 · long tail | Value. | This refers to the relative worth, merit, or importance of a thing; or a numerical quantity assigned to a symbol or variable.
dangu | tier 3 · long tail | vacation / holiday | A period of rest and leisure away from work, study, or routine; a holiday or vacation.
decu | tier 3 · long tail | Attitude / Demeanor / Opinion | An abstract psychological stance, settled way of thinking, or behavioral disposition toward a specific entity or situation.
deluflu | tier 2 · extended | Budget | A plan of how available money will be spent.
deqazu | tier 3 · long tail | Department / Faculty / Branch | An abstract conceptual division, academic faculty, or specialized branch within a larger institutional or corporate system.
dewedu | tier 1 · core | Tuesday | Tuesday; the second day of the week. Derived by compounding dewe (two) and du (day).
diluju | tier 3 · long tail | Account | A registered identity within a system, holding a user's access, data, and history.
dionu | tier 1 · core | Time. | This refers to the indefinite continued progress of existence and events.
dipuwu | tier 2 · extended | Mutual responsibility | An outcome that requires both parties. Logical equivalent: Epiwup sile koci nofa dewe. (This action needs two people.)
dodu | tier 2 · extended | Universe / World | This word represents the entire universe or the broad context in which things exist.
du | tier 1 · core | Day. | A period of time from sunrise to sunrise; current day.
dugu | tier 1 · core | Night. | This refers to the period of darkness in each twenty-four hours; the time from sunset to sunrise.
dumu | tier 1 · core | Minute. | This refers to a period of time equal to sixty seconds or one-sixtieth of an hour.
dzubu | tier 3 · long tail | Verb. | The grammatical word class denoting action or state, marked by the functional vowel -i. A category-classification concept, following aziku (rule) as an abstract linguistic term.
ednu | tier 2 · extended | Faith / Religion | Strong belief, trust, or conviction in a doctrine, system, or divine creator.
efantu | tier 3 · long tail | Effort | The abstract conceptual measurement of physical or mental exertion required to achieve a goal.
efzu | tier 3 · long tail | Harmony | The state of agreement, concord, peaceful cooperation, or pleasing musical notes sounded together.
eguvu | tier 3 · long tail | Level / Standard / Rank | An abstract conceptual measurement of achievement, quality, or relative position on a vertical or hierarchical scale.
epiwu | tier 2 · extended | Action / Activity | The abstract conceptual state or fundamental process of doing something to achieve an aim.
epufu | tier 3 · long tail | Justice | The abstract principle of moral rightness, equity, fairness, and the administration of law.
eru | tier 2 · extended | War | A state of abstract or political conflict, competition, or severe hostility between different groups or nations.
evmu | tier 3 · long tail | Accident | An event that happens unexpectedly and unintentionally, typically resulting in damage or injury.
exopu | tier 3 · long tail | Rate | An abstract mathematical measure, quantity, or frequency typically measured against a separate baseline quantity.
extanu | tier 3 · long tail | Lesson / Lecture | A period of learning or teaching; a structured block of educational instruction.
facu | tier 2 · extended | Side. | This identifies a position, area, or surface on the left or right of a central line.
farlu | tier 2 · extended | Health | The abstract conceptual state of being free from physical or psychological illness; overall systemic well-being.
fawanu | tier 2 · extended | Technology | The abstract concept, discipline, or application of scientific knowledge, techniques, and systems for practical purposes.
fefu | tier 1 · core | End. | This defines the final part of something or its termination point.
femunu | tier 2 · extended | Media | The collective means of mass communication.
fexruku | tier 2 · extended | Staff | The body of people employed by an organization; personnel collectively.
ficudu | tier 3 · long tail | Quitting midway | Abandoning a task halfway, wasting what was invested. Logical equivalent: Daq sejid jobup pary fefup. (He stopped the job before the end.)
figenku | tier 2 · extended | Type / Kind / Category | A class or sort into which things are grouped by shared features.
fipu | tier 3 · long tail | Software | The abstract programs, operational logic, and code information used by a computer system. (Usage: Distinct from the physical hardware.)
fituru | tier 2 · extended | Future | The abstract temporal realm encompassing all time and theoretical events that are yet to come.
fitydu | tier 1 · core | Tomorrow | This refers to the next day in the chronological sequence.
flufu | tier 3 · long tail | Hygiene | The practices that keep the body clean and healthy.
fohu | tier 2 · extended | Afternoon | This refers to the late part of the day, typically from the midpoint of the day until sunset.
folkunu | tier 2 · extended | Dignity / Social face | One's durable public standing and worth in the eyes of others, which can be given, saved, or lost. Social and lasting, unlike ofxu (inward shame) or ukwolu (momentary embarrassment). Covers the concept of 面子 (miànzi).
fomentu | tier 2 · extended | Production | The making of goods at scale; the process and output of manufacturing (distinct from sapi=make).
frorsu | tier 3 · long tail | Modifier. | The grammatical word class that describes or modifies a noun or verb, marked by the functional vowel -e. A category-classification concept, following aziku (rule).
fruvadu | tier 3 · long tail | Disappointment | Sadness caused by an outcome falling below one's expectation or hope. Unlike briku (regret) it carries no self-blame, and unlike motuwu (grief) it involves no loss of an entity.
fuhytu | tier 2 · extended | News | Newly reported information about current events.
fulu | tier 2 · extended | Data / Information | This refers to facts, statistics, or distinct pieces of information collected together for reference or analysis.
gagu | tier 2 · extended | Texture / Surface Quality. | Noun (Abstract). Definition: This refers to the feel, appearance, or consistency of a surface or a substance.
gasirfu | tier 3 · long tail | Nausea | The sick feeling of being about to vomit.
geluku | tier 3 · long tail | Borrowed authority | Being feared or obeyed only through a patron's power. Logical equivalent: Nofa je kuri daq dawy rezap. (People fear him because of the leader.)
getiku | tier 2 · extended | Energy | The abstract mathematical or conceptual capacity for doing work or initiating physical activity.
getsu | tier 3 · long tail | eriod of time / Phase | A specific, bounded segment or duration of time with a clear beginning and end. (This is how you isolate a period from the absolute, universal variable of Time [dionu]).
gewysmu | tier 3 · long tail | Dose | A measured amount of medicine taken at one time.
gicuhu | tier 2 · extended | Percent | A proportion or rate expressed as a number of parts per hundred.
gidu | tier 1 · core | Money. | This refers to a current medium of exchange in the form of coins and banknotes.
gihoflu | tier 2 · extended | Limit | The greatest possible degree or extent of something; a point beyond which one cannot go.
gioxu | tier 3 · long tail | AI (Artificial Intelligence). | This refers to computer systems able to perform tasks that normally require human intelligence.
glanu | tier 3 · long tail | Sex / Gender (Category) | The abstract demographic category or conceptual classification of a biological entity's sex or gender identity.
